song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,19084,0,1,2024-10-22
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,18726,0,2,2024-10-22
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,15183,0,3,2024-10-22
am_sabrina_carpenter_espresso,Espresso,Sabrina Carpenter,14925,0,4,2024-10-22
am_the_weeknd_&_playboi_carti_timeless,Timeless,The Weeknd & Playboi Carti,13023,0,5,2024-10-22
am_sabrina_carpenter_taste,Taste,Sabrina Carpenter,11625,0,6,2024-10-22
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,11081,0,7,2024-10-22
am_sabrina_carpenter_please_please_please,Please Please Please,Sabrina Carpenter,9737,0,8,2024-10-22
"am_chappell_roan_good_luck,_babe","Good Luck, Babe",Chappell Roan,9422,0,9,2024-10-22
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,9270,0,10,2024-10-22
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,9039,0,11,2024-10-22
am_teddy_swims_lose_control,Lose Control,Teddy Swims,8289,0,12,2024-10-22
am_hozier_too_sweet,Too Sweet,Hozier,7974,0,13,2024-10-22
am_gigi_perez_sailor_song,Sailor Song,Gigi Perez,6808,0,14,2024-10-22
am_post_malone_i_had_some_help,I Had Some Help,Post Malone,6508,0,15,2024-10-22
am_one_direction_story_of_my_life,Story of My Life,One Direction,6482,0,16,2024-10-22
"am_gracie_abrams_i_love_you,_i'm_sorry","I Love You, I'm Sorry",Gracie Abrams,6434,0,17,2024-10-22
am_the_weeknd_dancing_in_the_flames,Dancing In The Flames,The Weeknd,6283,0,18,2024-10-22
am_travis_scott_fen,FEN,Travis Scott,6277,0,19,2024-10-22
am_jennie_mantra,Mantra,JENNIE,6155,0,20,2024-10-22
am_myles_smith_stargazing,Stargazing,Myles Smith,6126,0,21,2024-10-22
am_sabrina_carpenter_bed_chem,Bed Chem,Sabrina Carpenter,5941,0,22,2024-10-22
am_one_direction_night_changes,Night Changes,One Direction,5912,0,23,2024-10-22
am_taylor_swift_cruel_summer,Cruel Summer,Taylor Swift,5724,0,24,2024-10-22
am_kendrick_lamar_not_like_us,Not Like Us,Kendrick Lamar,5392,0,25,2024-10-22
am_morgan_wallen_love_somebody,Love Somebody,Morgan Wallen,5166,0,26,2024-10-22
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,5039,0,27,2024-10-22
am_aespa_whiplash,Whiplash,aespa,4886,0,28,2024-10-22
am_karol_g_si_antes_te_hubiera_conocido,Si Antes Te Hubiera Conocido,KAROL G,4858,0,29,2024-10-22
"am_adam_port,_stryv_&_malachiii_move",Move,"Adam Port, Stryv & Malachiii",4524,0,30,2024-10-22
am_linkin_park_the_emptiness_machine,The Emptiness Machine,LINKIN PARK,4464,0,31,2024-10-22
am_aespa_up,UP,aespa,4436,0,32,2024-10-22
am_floyymenor_&_cris_mj_gata_only,Gata Only,floyymenor & Cris Mj,4432,0,33,2024-10-22
am_david_guetta_&_sia_titanium,Titanium,David Guetta & Sia,4055,0,34,2024-10-22
am_dasha_austin,Austin,Dasha,3981,0,35,2024-10-22
"am_tyler,_the_creator_noid",Noid,"Tyler, The Creator",3886,0,36,2024-10-22
am_sabrina_carpenter_juno,Juno,Sabrina Carpenter,3790,0,37,2024-10-22
am_coldplay_viva_la_vida,Viva La Vida,Coldplay,3765,0,38,2024-10-22
"am_coldplay,_little_simz,_burna_boy,_elyanna_&_tini_we_pray",WE PRAY,"Coldplay, Little Simz, Burna Boy, Elyanna & TINI",3615,0,39,2024-10-22
am_teddy_swims_the_door,The Door,Teddy Swims,3582,0,40,2024-10-22
am_teddy_swims_bad_dreams,Bad Dreams,Teddy Swims,3424,0,41,2024-10-22
am_jimin_who,Who,Jimin,3415,0,42,2024-10-22
am_charli_xcx_&_billie_eilish_guess,Guess,Charli xcx & Billie Eilish,3361,0,43,2024-10-22
am_noah_kahan_stick_season,Stick Season,Noah Kahan,3257,0,44,2024-10-22
am_billie_eilish_chihiro,CHIHIRO,Billie Eilish,3246,0,45,2024-10-22
am_charli_xcx_&_ariana_grande_sympathy_is_a_knife,Sympathy is a knife,Charli xcx & Ariana Grande,3114,0,46,2024-10-22
am_tate_mcrae_it's_ok_i'm_ok,It's ok I'm ok,Tate McRae,3047,0,47,2024-10-22
am_eminem_houdini,Houdini,Eminem,2999,0,48,2024-10-22
am_coldplay_feelslikeimfallinginlove,feelslikeimfallinginlove,Coldplay,2973,0,49,2024-10-22
am_chappell_roan_hot_to_go,HOT TO GO,Chappell Roan,2937,0,50,2024-10-22
am_the_weeknd_blinding_lights,Blinding Lights,The Weeknd,2913,0,51,2024-10-22
am_billie_eilish_lunch,LUNCH,Billie Eilish,2844,0,52,2024-10-22
am_dua_lipa_new_rules,New Rules,Dua Lipa,2793,0,53,2024-10-22
"am_seventeen_love,_money,_fame","LOVE, MONEY, FAME",SEVENTEEN,2790,0,54,2024-10-22
am_eminem_mockingbird,Mockingbird,Eminem,2772,0,55,2024-10-22
am_óscar_maydon_&_fuerza_regida_tu_boda,Tu Boda,Óscar Maydon & Fuerza Regida,2727,0,56,2024-10-22
"am_hugel,_topic_&_arash_i_adore_you",I Adore You,"HUGEL, Topic & Arash",2722,0,57,2024-10-22
am_sza_snooze,Snooze,SZA,2565,0,58,2024-10-22
am_lisa_moonlit_floor,Moonlit Floor,LISA,2541,0,59,2024-10-22
am_linkin_park_heavy_is_the_crown,Heavy Is the Crown,LINKIN PARK,2528,0,60,2024-10-22
am_addison_rae_diet_pepsi,Diet Pepsi,Addison Rae,2527,0,61,2024-10-22
am_artemas_i_like_the_way_you_kiss_me,i like the way you kiss me,Artemas,2460,0,62,2024-10-22
am_taylor_swift_fortnight,Fortnight,Taylor Swift,2395,0,63,2024-10-22
am_mark_ambor_belong_together,Belong Together,Mark Ambor,2390,0,64,2024-10-22
am_eminem_without_me,Without Me,Eminem,2357,0,65,2024-10-22
am_omar_courtz_&_de_la_rose_q_u_e_v_a_s_h_a_c_e_r_h_o_y,Q U E V A S H A C E R H O Y,Omar Courtz & De La Rose,2331,0,66,2024-10-22
am_chappell_roan_pink_pony_club,Pink Pony Club,Chappell Roan,2293,0,67,2024-10-22
am_illit_cherish,Cherish,ILLIT,2271,0,68,2024-10-22
am_aespa_kill_it,Kill It,aespa,2265,0,69,2024-10-22
am_zach_bryan_pink_skies,Pink Skies,Zach Bryan,2246,0,70,2024-10-22
am_travis_scott_highest_in_the_room,HIGHEST IN THE ROOM,Travis Scott,2235,0,71,2024-10-22
am_aespa_supernova,Supernova,aespa,2173,0,72,2024-10-22
am_sdm_cartier_santos,CARTIER SANTOS,SDM,2147,0,73,2024-10-22
"am_sevdaliza,_pabllo_vittar_&_yseult_alibi",Alibi,"Sevdaliza, Pabllo Vittar & Yseult",2142,0,74,2024-10-22
am_tate_mcrae_greedy,greedy,Tate McRae,2135,0,75,2024-10-22
am_the_goo_goo_dolls_iris,Iris,The Goo Goo Dolls,2093,0,76,2024-10-22
am_one_direction_what_makes_you_beautiful,What Makes You Beautiful,One Direction,2092,0,77,2024-10-22
am_sdm_pour_elle,POUR ELLE,SDM,2037,0,78,2024-10-22
am_taylor_swift_lover,Lover,Taylor Swift,2029,0,79,2024-10-22
am_billie_eilish_ocean_eyes,ocean eyes,Billie Eilish,2006,0,80,2024-10-22
am_ariana_grande_we_can't_be_friends,we can't be friends,Ariana Grande,1990,0,81,2024-10-22
am_zach_bryan_28,28,Zach Bryan,1939,0,82,2024-10-22
am_travis_scott_goosebumps,goosebumps,Travis Scott,1923,0,83,2024-10-22
am_illit_magnetic,Magnetic,ILLIT,1911,0,84,2024-10-22
am_lacazette_hdl,HDL,LACAZETTE,1909,0,85,2024-10-22
am_aespa_armageddon,Armageddon,aespa,1906,0,86,2024-10-22
am_morgan_wallen_lies_lies_lies,Lies Lies Lies,Morgan Wallen,1889,0,87,2024-10-22
am_le_sserafim_crazy,CRAZY,LE SSERAFIM,1886,0,88,2024-10-22
am_coldplay_yellow,Yellow,Coldplay,1868,0,89,2024-10-22
am_rod_wave_25,25,Rod Wave,1864,0,90,2024-10-22
am_adele_someone_like_you,Someone Like You,Adele,1863,0,91,2024-10-22
am_ed_sheeran_perfect,Perfect,Ed Sheeran,2350,0,92,2024-10-22
am_tom_odell_another_love,Another Love,Tom Odell,1845,0,93,2024-10-22
"am_sonny_fodera,_jazzy_&_d.o.d_somedays",Somedays,"Sonny Fodera, Jazzy & D.O.D",1802,0,94,2024-10-22
am_gims_&_dystinct_spider,SPIDER,GIMS & DYSTINCT,1802,0,95,2024-10-22
am_shirin_david_bauch_beine_po,Bauch Beine Po,Shirin David,1789,0,96,2024-10-22
am_tito_double_p_&_peso_pluma_dos_días,DOS DÍAS,Tito Double P & Peso Pluma,1782,0,97,2024-10-22
am_sdm_&_hamza_toka,TOKA,SDM & Hamza,1770,0,98,2024-10-22
