song_id,song_name,artist_name,streams,playlist_adds,chart_position,collection_date
am_rosé_&_bruno_mars_apt.,APT.,ROSÉ & Bruno Mars,20109,0,1,2025-01-10
am_lady_gaga_&_bruno_mars_die_with_a_smile,Die With A Smile,Lady Gaga & Bruno Mars,19494,0,2,2025-01-10
am_billie_eilish_birds_of_a_feather,BIRDS OF A FEATHER,Billie Eilish,17635,0,3,2025-01-10
am_gracie_abrams_that’s_so_true,That’s So True,Gracie Abrams,14164,0,4,2025-01-10
am_lola_young_messy,Messy,Lola Young,13715,0,5,2025-01-10
am_the_weeknd_&_playboi_carti_timeless,Timeless,The Weeknd & Playboi Carti,11953,0,6,2025-01-10
am_sabrina_carpenter_espresso,Espresso,Sabrina Carpenter,11591,0,7,2025-01-10
am_kendrick_lamar_&_sza_luther,luther,Kendrick Lamar & SZA,10780,0,8,2025-01-10
am_billie_eilish_wildflower,WILDFLOWER,Billie Eilish,10019,0,9,2025-01-10
am_teddy_swims_lose_control,Lose Control,Teddy Swims,8713,0,10,2025-01-10
"am_chappell_roan_good_luck,_babe","Good Luck, Babe",Chappell Roan,8381,0,11,2025-01-10
am_shaboozey_a_bar_song,A Bar Song,Shaboozey,8337,0,12,2025-01-10
am_benson_boone_beautiful_things,Beautiful Things,Benson Boone,8326,0,13,2025-01-10
am_bad_bunny_nuevayol,NUEVAYoL,Bad Bunny,7829,0,14,2025-01-10
am_sabrina_carpenter_taste,Taste,Sabrina Carpenter,7745,0,15,2025-01-10
am_hozier_too_sweet,Too Sweet,Hozier,7595,0,16,2025-01-10
am_bad_bunny_baile_inolvidable,BAILE INoLVIDABLE,Bad Bunny,7357,0,17,2025-01-10
am_gigi_perez_sailor_song,Sailor Song,Gigi Perez,7291,0,18,2025-01-10
am_bad_bunny_dtmf,DtMF,Bad Bunny,6720,0,19,2025-01-10
am_sza_30_for_30,30 For 30,SZA,6352,0,20,2025-01-10
am_sabrina_carpenter_please_please_please,Please Please Please,Sabrina Carpenter,6116,0,21,2025-01-10
am_bad_bunny_voy_a_llevarte_pa_pr,VOY A LLeVARTE PA PR,Bad Bunny,6030,0,22,2025-01-10
am_teddy_swims_bad_dreams,Bad Dreams,Teddy Swims,5914,0,23,2025-01-10
am_myles_smith_stargazing,Stargazing,Myles Smith,5591,0,24,2025-01-10
am_post_malone_i_had_some_help,I Had Some Help,Post Malone,5557,0,25,2025-01-10
am_kendrick_lamar_tv_off,tv off,Kendrick Lamar,5537,0,26,2025-01-10
am_billie_eilish_chihiro,CHIHIRO,Billie Eilish,4889,0,27,2025-01-10
